pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
correlated-propagation,gvn,0.00031406661323790663,0.6496594499255882,0.5159125545620636,224950,225002,0.6520393135967464,False
correlated-propagation,gvn-hoist,-0.0011975255814153374,-2.218849169791501,0.026497485176443968,224804,224597,0.05787180811542364,False
correlated-propagation,gvn-sink,-0.0013655001262113942,-2.5380255738067357,0.011148318530269518,224167,225152,0.02649078602216956,True
correlated-propagation,newgvn,-0.002301752851085581,-4.935358635421813,8.003221385406884e-07,224115,224540,3.162524212437271e-06,True
correlated-propagation,early-cse,0.001965620416655489,3.856760984513666,0.0001149154304680468,224617,224392,0.0003816868750745303,True
correlated-propagation,mergereturn,0.0001024069866909505,0.18865658496436827,0.8503620659792669,224486,224263,0.907657657509055,False
correlated-propagation,globalopt,-0.0009662865017795452,-1.780125323180763,0.07505612833349988,225033,224567,0.1435856368119128,False
correlated-propagation,strip-dead-prototypes,-0.000560420782031501,-1.0346028170453054,0.30085499471157084,224316,225064,0.44458421105302315,False
correlated-propagation,indvars,-0.0013387926250051918,-2.480926083036966,0.013104517149778078,225163,224583,0.030765760886409445,True
correlated-propagation,mergeicmps,-0.0022980486124904997,-4.231325862216926,2.3236391134523786e-05,224389,223818,8.182887381546327e-05,True
correlated-propagation,separate-const-offset-from-gep,-0.0015876687793633937,-2.9264985367901932,0.0034281828008515063,224444,224924,0.009040245015578787,True
correlated-propagation,libcalls-shrinkwrap,-0.0006525285410061143,-1.20140104073487,0.22959630701663047,223886,224662,0.3621019485610652,False
correlated-propagation,flattencfg,-0.0005007534613005737,-0.9241863528265083,0.3553897967709,223955,224738,0.5029872883038711,False
correlated-propagation,loop-reduce,-0.0037544625189152026,-6.960996157114723,3.3833373297720325e-12,225465,224861,1.7665531977849707e-11,True
correlated-propagation,loop-unroll,-0.010052266628451267,-18.01850409376824,1.4796708580308158e-72,224903,224165,2.5983816502460422e-71,True
correlated-propagation,loop-rotate,0.00031596212489021225,0.5611510388131299,0.57469485678284,225114,224298,0.701310395500655,False
correlated-propagation,partial-inliner,-0.001407837938170453,-2.5983739858810724,0.009366948420018908,223651,224448,0.022671677804477923,True
correlated-propagation,lower-expect,-0.0009147479438209594,-1.690573940502188,0.09091890086266179,223922,224135,0.17027183920525277,False
correlated-propagation,alignment-from-assumptions,-0.0008732926847403455,-1.6174709141161439,0.10577737163852777,224351,224641,0.19401601280396943,False
correlated-propagation,rpo-function-attrs,-0.001949508927664767,-3.5891820584823417,0.00033175244803176283,224704,224023,0.0010278026791870122,True
correlated-propagation,attributor,0.0027722325147654936,5.532346763013679,3.161499189859019e-08,225025,224040,1.3771335736916484e-07,True
correlated-propagation,inferattrs,-0.0010952885286625857,-2.0269436933564293,0.042668760712493696,224421,224863,0.08808163782294429,False
correlated-propagation,called-value-propagation,-0.0005800195496671323,-1.0649270563273885,0.286909512339117,224594,224811,0.42817745820121267,False
correlated-propagation,licm,-0.005409520544139068,-9.431231453104944,4.071316361627634e-21,224655,224310,2.588193972748996e-20,True
correlated-propagation,loop-simplify,-0.0020804573980421903,-3.847776736314926,0.0001192110593600808,224534,224841,0.0003946158144159564,True
correlated-propagation,div-rem-pairs,-0.002045444073540681,-3.7641150899800517,0.00016716116273568328,224633,224406,0.0005482438134614202,True
correlated-propagation,float2int,-0.0010077113355335676,-1.855350962839911,0.063546779607996,224750,224514,0.12523864566930665,False
correlated-propagation,inline,-0.002016300288992967,-3.7044487612582095,0.00021187634653901138,224455,223790,0.0006767600106417362,True
correlated-propagation,sink,-0.001510850055756685,-2.7870681805305164,0.005318951740247809,225285,224347,0.013534122816640948,True
correlated-propagation,loop-vectorize,-0.01739207201022519,-29.635898079340848,7.934894782372713e-193,225496,224464,7.578792187261353e-191,True
correlated-propagation,slp-vectorizer,-0.0003695318523140312,-0.6815524045087994,0.49552237057392506,225191,224301,0.6333112281878233,False
correlated-propagation,callsite-splitting,-0.0007481696356070877,-1.3880965406346013,0.16510833791528537,224022,225477,0.2787162952637736,False
